"";"Ref";"Event";"C_Corr";"C_Prev";"Date";"Category";"Cat1";"Cat2";"Cat3"
"2138";"VOLVBQA-103";TRUE;2295,24247892903;67,5768877926589;2020-09-07 03:12:45;"VOLVBQA-";"VOLV";"BQA-";"103"
"2251";"VOLVMED-103";TRUE;3168,96041928364;89,7210938493328;2016-09-22 10:07:48;"VOLVMED-";"VOLV";"MED-";"103"
"1788";"GMC-MED-102";TRUE;2295,24247892903;67,5768877926589;2062-02-05 03:07:12;"GMC-MED-";"GMC-";"MED-";"102"
"257";"GMC-BOG-100";TRUE;3167,77603086998;91,5650485499193;2035-01-10 14:13:56;"GMC-BOG-";"GMC-";"BOG-";"100"
"2256";"VOLVMED-103";TRUE;3468,83226061949;96,7250577844403;2016-11-11 20:08:16;"VOLVMED-";"VOLV";"MED-";"103"
"489";"VOLVMED-100";TRUE;2693,79618043234;100,63702577562;2016-01-10 21:56:10;"VOLVMED-";"VOLV";"MED-";"100"
"2805";"GMC-BQA-104";TRUE;2540,31777330012;115,048609987774;2019-10-06 18:34:53;"GMC-BQA-";"GMC-";"BQA-";"104"
"3347";"VOLVBQA-105";TRUE;3258,80531710042;108,729284928119;2016-01-16 14:22:20;"VOLVBQA-";"VOLV";"BQA-";"105"
"2785";"MERCBQA-104";TRUE;3487,42597184764;89,8017380627335;2019-10-05 04:58:49;"MERCBQA-";"MERC";"BQA-";"104"
"2905";"MERCMED-104";TRUE;2540,31777330012;115,048609987774;2021-08-31 08:52:26;"MERCMED-";"MERC";"MED-";"104"
"642";"VOLVCLO-101";TRUE;2760,77058612943;107,530164956805;2015-12-30 05:40:58;"VOLVCLO-";"VOLV";"CLO-";"101"
"264";"GMC-BOG-100";TRUE;2985,13266902311;100,666825559609;2063-08-05 04:40:54;"GMC-BOG-";"GMC-";"BOG-";"100"
"2465";"MERCCLO-104";TRUE;3639,84548099224;100,720255069706;2022-02-27 09:05:57;"MERCCLO-";"MERC";"CLO-";"104"
"1853";"MERCCLO-103";TRUE;3556,37883474677;87,2620945733379;2023-02-05 11:50:07;"MERCCLO-";"MERC";"CLO-";"103"
"3272";"GMC-BOG-105";TRUE;3026,15622811649;80,6312900526012;2020-03-01 09:49:58;"GMC-BOG-";"GMC-";"BOG-";"105"
"2884";"VOLVMED-104";TRUE;2880,24426263342;123,500476235491;2018-01-13 19:59:58;"VOLVMED-";"VOLV";"MED-";"104"
"2455";"MERCCLO-104";TRUE;2540,31777330012;115,048609987774;2022-12-13 16:21:26;"MERCCLO-";"MERC";"CLO-";"104"
"277";"GMC-BOG-100";TRUE;2300,97478826975;97,2531367388604;2033-04-27 07:30:54;"GMC-BOG-";"GMC-";"BOG-";"100"
"3256";"GMC-BOG-105";TRUE;3468,83226061949;96,7250577844403;2025-11-10 04:43:13;"GMC-BOG-";"GMC-";"BOG-";"105"
"2978";"GMC-MED-104";TRUE;3781,64901404481;114,564624661378;2016-04-13 19:51:45;"GMC-MED-";"GMC-";"MED-";"104"
"1191";"GMC-MED-101";TRUE;2862,85957673811;79,9789367432566;2017-01-02 02:30:22;"GMC-MED-";"GMC-";"MED-";"101"
"1876";"MERCCLO-103";TRUE;2827,07784479381;89,7106091175006;2022-04-03 07:35:08;"MERCCLO-";"MERC";"CLO-";"103"
"499";"VOLVMED-100";TRUE;2914,69837990568;106,796239372034;2016-10-13 09:31:10;"VOLVMED-";"VOLV";"MED-";"100"
"2759";"MERCBQA-104";TRUE;3959,65465027015;86,3443275831915;2019-09-04 13:35:16;"MERCBQA-";"MERC";"BQA-";"104"
"3392";"MERCBQA-105";TRUE;2760,77058612943;107,530164956805;2017-05-09 09:24:28;"MERCBQA-";"MERC";"BQA-";"105"
"1249";"VOLVCLO-102";TRUE;2914,69837990568;106,796239372034;2017-02-14 19:02:09;"VOLVCLO-";"VOLV";"CLO-";"102"
"1612";"GMC-BQA-102";TRUE;3451,28804359749;114,243662319301;2017-10-01 20:22:57;"GMC-BQA-";"GMC-";"BQA-";"102"
"1385";"VOLVBOG-102";TRUE;3487,42597184764;89,8017380627335;2019-08-03 21:28:03;"VOLVBOG-";"VOLV";"BOG-";"102"
"2483";"MERCCLO-104";TRUE;2673,39240567008;86,6971866054527;2024-06-17 05:19:03;"MERCCLO-";"MERC";"CLO-";"104"
"1382";"VOLVBOG-102";TRUE;2777,06062969319;123,803618032009;2017-03-29 03:06:24;"VOLVBOG-";"VOLV";"BOG-";"102"
"3340";"VOLVBQA-105";TRUE;3227,15644285144;99,11463563976;2019-08-28 04:26:00;"VOLVBQA-";"VOLV";"BQA-";"105"
"2201";"GMC-BQA-103";TRUE;3168,96041928364;89,7210938493328;2019-06-06 14:54:08;"GMC-BQA-";"GMC-";"BQA-";"103"
"2656";"GMC-BOG-104";TRUE;3468,83226061949;96,7250577844403;2025-06-07 22:59:38;"GMC-BOG-";"GMC-";"BOG-";"104"
"2766";"MERCBQA-104";TRUE;2750,26501998437;102,030524765256;2019-07-28 19:22:50;"MERCBQA-";"MERC";"BQA-";"104"
"2148";"VOLVBQA-103";TRUE;2981,96983111694;110,211835682594;2017-06-27 16:20:03;"VOLVBQA-";"VOLV";"BQA-";"103"
"508";"MERCMED-100";TRUE;3868,47248096296;112,453942383267;2023-08-22 14:40:32;"MERCMED-";"MERC";"MED-";"100"
"2290";"VOLVMED-103";TRUE;3227,15644285144;99,11463563976;2022-01-19 08:51:45;"VOLVMED-";"VOLV";"MED-";"103"
"2847";"GMC-BQA-104";TRUE;3258,80531710042;108,729284928119;2016-08-04 01:13:14;"GMC-BQA-";"GMC-";"BQA-";"104"
"1862";"MERCCLO-103";TRUE;3451,28804359749;114,243662319301;2021-11-28 04:02:08;"MERCCLO-";"MERC";"CLO-";"103"
"841";"MERCBOG-101";TRUE;2862,85957673811;79,9789367432566;2021-04-09 20:19:09;"MERCBOG-";"MERC";"BOG-";"101"
"1243";"VOLVCLO-102";TRUE;4098,9097085664;98,0963154669283;2016-01-06 19:20:37;"VOLVCLO-";"VOLV";"CLO-";"102"
"1918";"GMC-CLO-103";TRUE;2885,86166586373;91,4322323153191;2038-10-20 12:25:20;"GMC-CLO-";"GMC-";"CLO-";"103"
"2790";"MERCBQA-104";TRUE;3227,15644285144;99,11463563976;2020-07-26 02:59:46;"MERCBQA-";"MERC";"BQA-";"104"
"1371";"VOLVBOG-102";TRUE;3219,08347909678;106,834966233786;2016-01-15 15:44:30;"VOLVBOG-";"VOLV";"BOG-";"102"
"3376";"MERCBQA-105";TRUE;2827,07784479381;89,7106091175006;2019-02-26 19:16:20;"MERCBQA-";"MERC";"BQA-";"105"
"2869";"VOLVMED-104";TRUE;4061,32213436891;104,174391237608;2018-03-08 01:37:38;"VOLVMED-";"VOLV";"MED-";"104"
"1844";"VOLVCLO-103";TRUE;2791,46011854034;95,6140691177978;2017-10-06 14:37:51;"VOLVCLO-";"VOLV";"CLO-";"103"
"447";"GMC-BQA-100";TRUE;3258,80531710042;108,729284928119;2016-07-30 12:23:32;"GMC-BQA-";"GMC-";"BQA-";"100"
"1159";"GMC-MED-101";TRUE;3959,65465027015;86,3443275831915;2026-03-27 21:30:09;"GMC-MED-";"GMC-";"MED-";"101"
"2581";"VOLVBOG-104";TRUE;2294,21829086763;105,881499047367;2018-11-02 04:18:17;"VOLVBOG-";"VOLV";"BOG-";"104"
"1548";"VOLVBQA-102";TRUE;2981,96983111694;110,211835682594;2017-12-31 12:13:03;"VOLVBQA-";"VOLV";"BQA-";"102"
"1960";"VOLVBOG-103";TRUE;3389,61362998706;103,96636306455;2024-09-03 16:54:45;"VOLVBOG-";"VOLV";"BOG-";"103"
"669";"MERCCLO-101";TRUE;4061,32213436891;104,174391237608;2023-12-19 17:44:21;"MERCCLO-";"MERC";"CLO-";"101"
"2403";"VOLVCLO-104";TRUE;3556,37883474677;87,2620945733379;2017-04-05 04:31:44;"VOLVCLO-";"VOLV";"CLO-";"104"
"3390";"MERCBQA-105";TRUE;3227,15644285144;99,11463563976;2020-08-31 09:58:39;"MERCBQA-";"MERC";"BQA-";"105"
"3395";"MERCBQA-105";TRUE;2848,80441607821;96,7881976351315;2019-06-29 09:28:15;"MERCBQA-";"MERC";"BQA-";"105"
"3038";"VOLVCLO-105";TRUE;2295,24247892903;67,5768877926589;2024-06-05 14:30:18;"VOLVCLO-";"VOLV";"CLO-";"105"
"3552";"GMC-MED-105";TRUE;3668,5000670602;91,2227556628781;2037-09-20 23:35:24;"GMC-MED-";"GMC-";"MED-";"105"
"3248";"MERCBOG-105";TRUE;2981,96983111694;110,211835682594;2026-03-01 11:38:53;"MERCBOG-";"MERC";"BOG-";"105"
"56";"MERCCLO-100";TRUE;3468,83226061949;96,7250577844403;2023-03-03 08:34:04;"MERCCLO-";"MERC";"CLO-";"100"
"301";"VOLVBQA-100";TRUE;3168,96041928364;89,7210938493328;2016-06-08 05:44:44;"VOLVBQA-";"VOLV";"BQA-";"100"
"1552";"MERCBQA-102";TRUE;3668,5000670602;91,2227556628781;2021-02-15 02:53:55;"MERCBQA-";"MERC";"BQA-";"102"
"2646";"MERCBOG-104";TRUE;3694,36722028799;102,657297675715;2026-04-13 06:05:24;"MERCBOG-";"MERC";"BOG-";"104"
"436";"GMC-BQA-100";TRUE;2800,74239842305;111,733693479533;2019-11-02 10:17:50;"GMC-BQA-";"GMC-";"BQA-";"100"
"203";"MERCBOG-100";TRUE;3556,37883474677;87,2620945733379;2024-07-08 03:47:47;"MERCBOG-";"MERC";"BOG-";"100"
"1270";"MERCCLO-102";TRUE;3311,15502179908;98,2145791371737;2023-04-23 11:32:40;"MERCCLO-";"MERC";"CLO-";"102"
"3199";"VOLVBOG-105";TRUE;2914,69837990568;106,796239372034;2017-02-19 11:19:20;"VOLVBOG-";"VOLV";"BOG-";"105"
"2761";"MERCBQA-104";TRUE;2951,8989400231;102,869391701929;2018-04-28 00:46:26;"MERCBQA-";"MERC";"BQA-";"104"
"3009";"VOLVCLO-105";TRUE;3959,65465027015;86,3443275831915;2017-10-26 05:39:16;"VOLVCLO-";"VOLV";"CLO-";"105"
"2082";"GMC-BOG-103";TRUE;2777,06062969319;123,803618032009;2024-04-07 15:13:56;"GMC-BOG-";"GMC-";"BOG-";"103"
"972";"MERCBQA-101";TRUE;3026,15622811649;80,6312900526012;2018-12-07 04:58:31;"MERCBQA-";"MERC";"BQA-";"101"
"2992";"GMC-MED-104";TRUE;2760,77058612943;107,530164956805;2016-01-09 20:37:27;"GMC-MED-";"GMC-";"MED-";"104"
"1614";"GMC-BQA-102";TRUE;2985,13266902311;100,666825559609;2033-02-13 13:19:23;"GMC-BQA-";"GMC-";"BQA-";"102"
"1714";"MERCMED-102";TRUE;2985,13266902311;100,666825559609;2024-11-21 17:46:29;"MERCMED-";"MERC";"MED-";"102"
"752";"VOLVBOG-101";TRUE;3668,5000670602;91,2227556628781;2025-04-19 21:27:55;"VOLVBOG-";"VOLV";"BOG-";"101"
"1151";"GMC-MED-101";TRUE;3168,96041928364;89,7210938493328;2021-11-28 23:11:08;"GMC-MED-";"GMC-";"MED-";"101"
"2420";"VOLVCLO-104";TRUE;3311,15502179908;98,2145791371737;2016-06-06 01:31:54;"VOLVCLO-";"VOLV";"CLO-";"104"
"1279";"MERCCLO-102";TRUE;3365,30690095832;96,9296390157773;2024-01-22 05:21:38;"MERCCLO-";"MERC";"CLO-";"102"
"919";"VOLVBQA-101";TRUE;4061,32213436891;104,174391237608;2017-03-28 16:58:19;"VOLVBQA-";"VOLV";"BQA-";"101"
"477";"VOLVMED-100";TRUE;2300,97478826975;97,2531367388604;2017-11-07 18:22:30;"VOLVMED-";"VOLV";"MED-";"100"
"2220";"GMC-BQA-103";TRUE;3311,15502179908;98,2145791371737;2018-01-19 05:52:40;"GMC-BQA-";"GMC-";"BQA-";"103"
"1815";"VOLVCLO-103";TRUE;3639,84548099224;100,720255069706;2016-06-20 02:31:58;"VOLVCLO-";"VOLV";"CLO-";"103"
"1963";"VOLVBOG-103";TRUE;3047,01942053714;100,747960505768;2016-01-02 08:35:46;"VOLVBOG-";"VOLV";"BOG-";"103"
"1852";"MERCCLO-103";TRUE;3668,5000670602;91,2227556628781;2024-07-05 08:29:28;"MERCCLO-";"MERC";"CLO-";"103"
"3570";"GMC-MED-105";TRUE;3311,15502179908;98,2145791371737;2019-08-10 14:57:22;"GMC-MED-";"GMC-";"MED-";"105"
"1769";"GMC-MED-102";TRUE;4061,32213436891;104,174391237608;2030-10-26 03:07:23;"GMC-MED-";"GMC-";"MED-";"102"
"735";"GMC-CLO-101";TRUE;3487,42597184764;89,8017380627335;2029-01-30 21:43:18;"GMC-CLO-";"GMC-";"CLO-";"101"
"1295";"MERCCLO-102";TRUE;2848,80441607821;96,7881976351315;2024-03-04 00:26:31;"MERCCLO-";"MERC";"CLO-";"102"
"2508";"GMC-CLO-104";TRUE;3868,47248096296;112,453942383267;2041-02-05 03:44:24;"GMC-CLO-";"GMC-";"CLO-";"104"
"1982";"VOLVBOG-103";TRUE;2777,06062969319;123,803618032009;2017-01-16 19:11:03;"VOLVBOG-";"VOLV";"BOG-";"103"
"356";"MERCBQA-100";TRUE;3468,83226061949;96,7250577844403;2019-06-16 09:29:40;"MERCBQA-";"MERC";"BQA-";"100"
"3572";"GMC-MED-105";TRUE;3026,15622811649;80,6312900526012;2019-04-11 12:07:27;"GMC-MED-";"GMC-";"MED-";"105"
"2849";"GMC-BQA-104";TRUE;2914,69837990568;106,796239372034;2019-07-25 17:51:46;"GMC-BQA-";"GMC-";"BQA-";"104"
"3419";"GMC-BQA-105";TRUE;4061,32213436891;104,174391237608;2023-03-16 23:59:52;"GMC-BQA-";"GMC-";"BQA-";"105"
"2470";"MERCCLO-104";TRUE;3311,15502179908;98,2145791371737;2022-02-24 19:19:27;"MERCCLO-";"MERC";"CLO-";"104"
"3403";"GMC-BQA-105";TRUE;3556,37883474677;87,2620945733379;2020-08-07 11:36:10;"GMC-BQA-";"GMC-";"BQA-";"105"
"2685";"GMC-BOG-104";TRUE;3487,42597184764;89,8017380627335;2033-08-26 01:21:34;"GMC-BOG-";"GMC-";"BOG-";"104"
"3293";"GMC-BOG-105";TRUE;4098,9097085664;98,0963154669283;2016-04-27 10:59:11;"GMC-BOG-";"GMC-";"BOG-";"105"
"292";"GMC-BOG-100";TRUE;2760,77058612943;107,530164956805;2016-01-04 23:12:08;"GMC-BOG-";"GMC-";"BOG-";"100"
"920";"VOLVBQA-101";TRUE;3311,15502179908;98,2145791371737;2016-03-12 15:44:42;"VOLVBQA-";"VOLV";"BQA-";"101"
"1521";"VOLVBQA-102";TRUE;3219,08347909678;106,834966233786;2016-01-10 12:48:56;"VOLVBQA-";"VOLV";"BQA-";"102"
"1497";"GMC-BOG-102";TRUE;3258,80531710042;108,729284928119;2017-03-30 07:24:33;"GMC-BOG-";"GMC-";"BOG-";"102"
"748";"GMC-CLO-101";TRUE;2981,96983111694;110,211835682594;2033-03-01 00:41:14;"GMC-CLO-";"GMC-";"CLO-";"101"
"1030";"GMC-BQA-101";TRUE;3063,08001353481;94,9072280466005;2016-06-08 16:30:26;"GMC-BQA-";"GMC-";"BQA-";"101"
"2352";"GMC-MED-103";TRUE;3668,5000670602;91,2227556628781;2036-04-24 03:01:46;"GMC-MED-";"GMC-";"MED-";"103"
"2093";"GMC-BOG-103";TRUE;4098,9097085664;98,0963154669283;2016-04-23 17:15:41;"GMC-BOG-";"GMC-";"BOG-";"103"
"1375";"VOLVBOG-102";TRUE;3175,86565164881;102,417528115128;2016-04-25 08:41:20;"VOLVBOG-";"VOLV";"BOG-";"102"
"377";"MERCBQA-100";TRUE;2300,97478826975;97,2531367388604;2019-10-27 13:50:33;"MERCBQA-";"MERC";"BQA-";"100"
"2930";"MERCMED-104";TRUE;3063,08001353481;94,9072280466005;2019-07-24 06:43:54;"MERCMED-";"MERC";"MED-";"104"
"3296";"GMC-BOG-105";TRUE;3694,36722028799;102,657297675715;2045-03-16 09:40:08;"GMC-BOG-";"GMC-";"BOG-";"105"
"754";"VOLVBOG-101";TRUE;3299,47226683615;68,9729919941848;2018-01-07 16:23:24;"VOLVBOG-";"VOLV";"BOG-";"101"
"942";"VOLVBQA-101";TRUE;2760,77058612943;107,530164956805;2015-12-29 18:43:10;"VOLVBQA-";"VOLV";"BQA-";"101"
"344";"VOLVBQA-100";TRUE;2791,46011854034;95,6140691177978;2017-01-07 08:35:08;"VOLVBQA-";"VOLV";"BQA-";"100"
"1169";"GMC-MED-101";TRUE;4061,32213436891;104,174391237608;2028-07-13 17:24:12;"GMC-MED-";"GMC-";"MED-";"101"
"639";"VOLVCLO-101";TRUE;2693,79618043234;100,63702577562;2016-01-24 04:34:58;"VOLVCLO-";"VOLV";"CLO-";"101"
"3519";"MERCMED-105";TRUE;4061,32213436891;104,174391237608;2022-10-03 13:26:32;"MERCMED-";"MERC";"MED-";"105"
"164";"VOLVBOG-100";TRUE;2985,13266902311;100,666825559609;2028-04-28 08:50:23;"VOLVBOG-";"VOLV";"BOG-";"100"
"884";"GMC-BOG-101";TRUE;2880,24426263342;123,500476235491;2034-07-04 22:22:03;"GMC-BOG-";"GMC-";"BOG-";"101"
"1779";"GMC-MED-102";TRUE;3365,30690095832;96,9296390157773;2022-08-22 15:33:42;"GMC-MED-";"GMC-";"MED-";"102"
"3139";"GMC-CLO-105";TRUE;2693,79618043234;100,63702577562;2017-05-15 00:54:00;"GMC-CLO-";"GMC-";"CLO-";"105"
"1636";"GMC-BQA-102";TRUE;2800,74239842305;111,733693479533;2020-06-11 05:13:44;"GMC-BQA-";"GMC-";"BQA-";"102"
"2000";"VOLVBOG-103";TRUE;3537,54356815977;116,045765732083;2016-02-21 18:00:32;"VOLVBOG-";"VOLV";"BOG-";"103"
"952";"MERCBQA-101";TRUE;3668,5000670602;91,2227556628781;2020-05-17 10:12:31;"MERCBQA-";"MERC";"BQA-";"101"
"1384";"VOLVBOG-102";TRUE;2880,24426263342;123,500476235491;2019-11-13 08:11:26;"VOLVBOG-";"VOLV";"BOG-";"102"
"1021";"GMC-BQA-101";TRUE;3219,08347909678;106,834966233786;2016-07-06 09:12:20;"GMC-BQA-";"GMC-";"BQA-";"101"
"2206";"GMC-BQA-103";TRUE;3468,83226061949;96,7250577844403;2019-11-12 01:46:48;"GMC-BQA-";"GMC-";"BQA-";"103"
"3168";"VOLVBOG-105";TRUE;2885,86166586373;91,4322323153191;2025-03-23 11:07:35;"VOLVBOG-";"VOLV";"BOG-";"105"
"2417";"VOLVCLO-104";TRUE;3307,41486077546;100,698634997642;2022-03-19 13:15:10;"VOLVCLO-";"VOLV";"CLO-";"104"
"1672";"VOLVMED-102";TRUE;3026,15622811649;80,6312900526012;2016-04-27 23:37:24;"VOLVMED-";"VOLV";"MED-";"102"
"1406";"MERCBOG-102";TRUE;3468,83226061949;96,7250577844403;2025-07-24 05:53:20;"MERCBOG-";"MERC";"BOG-";"102"
"97";"MERCCLO-100";TRUE;3258,80531710042;108,729284928119;2021-01-11 14:50:12;"MERCCLO-";"MERC";"CLO-";"100"
"2531";"GMC-CLO-104";TRUE;2294,21829086763;105,881499047367;2028-07-19 06:04:33;"GMC-CLO-";"GMC-";"CLO-";"104"
"156";"VOLVBOG-100";TRUE;3468,83226061949;96,7250577844403;2017-04-16 15:50:10;"VOLVBOG-";"VOLV";"BOG-";"100"
"1996";"VOLVBOG-103";TRUE;3694,36722028799;102,657297675715;2021-09-08 23:51:56;"VOLVBOG-";"VOLV";"BOG-";"103"
"358";"MERCBQA-100";TRUE;3868,47248096296;112,453942383267;2020-06-26 00:53:17;"MERCBQA-";"MERC";"BQA-";"100"
"3100";"MERCCLO-105";TRUE;3537,54356815977;116,045765732083;2021-10-24 01:54:50;"MERCCLO-";"MERC";"CLO-";"105"
"2864";"VOLVMED-104";TRUE;2985,13266902311;100,666825559609;2021-12-28 16:17:19;"VOLVMED-";"VOLV";"MED-";"104"
"2645";"MERCBOG-104";TRUE;2848,80441607821;96,7881976351315;2023-11-21 20:22:28;"MERCBOG-";"MERC";"BOG-";"104"
"2661";"GMC-BOG-104";TRUE;2951,8989400231;102,869391701929;2017-01-26 19:02:01;"GMC-BOG-";"GMC-";"BOG-";"104"
"2383";"GMC-MED-103";TRUE;2673,39240567008;86,6971866054527;2032-12-04 18:45:38;"GMC-MED-";"GMC-";"MED-";"103"
"2731";"VOLVBQA-104";TRUE;2294,21829086763;105,881499047367;2017-01-12 04:07:18;"VOLVBQA-";"VOLV";"BQA-";"104"
"2837";"GMC-BQA-104";TRUE;3387,93180061227;110,755934887103;2017-10-03 04:27:51;"GMC-BQA-";"GMC-";"BQA-";"104"
"2132";"VOLVBQA-103";TRUE;2777,06062969319;123,803618032009;2016-06-09 16:57:06;"VOLVBQA-";"VOLV";"BQA-";"103"
"1067";"VOLVMED-101";TRUE;3307,41486077546;100,698634997642;2022-03-01 04:54:17;"VOLVMED-";"VOLV";"MED-";"101"
"1026";"GMC-BQA-101";TRUE;2827,07784479381;89,7106091175006;2018-02-21 09:59:08;"GMC-BQA-";"GMC-";"BQA-";"101"
"3102";"GMC-CLO-105";TRUE;3668,5000670602;91,2227556628781;2039-02-21 23:03:41;"GMC-CLO-";"GMC-";"CLO-";"105"
"1538";"VOLVBQA-102";TRUE;2295,24247892903;67,5768877926589;2023-01-25 02:58:17;"VOLVBQA-";"VOLV";"BQA-";"102"
"2460";"MERCCLO-104";TRUE;3389,61362998706;103,96636306455;2024-11-20 18:43:23;"MERCCLO-";"MERC";"CLO-";"104"
"385";"MERCBQA-100";TRUE;3487,42597184764;89,8017380627335;2019-11-10 23:29:57;"MERCBQA-";"MERC";"BQA-";"100"
"79";"MERCCLO-100";TRUE;3365,30690095832;96,9296390157773;2022-12-12 14:25:25;"MERCCLO-";"MERC";"CLO-";"100"
"189";"VOLVBOG-100";TRUE;2693,79618043234;100,63702577562;2016-01-09 09:13:13;"VOLVBOG-";"VOLV";"BOG-";"100"
"994";"MERCBQA-101";TRUE;2791,46011854034;95,6140691177978;2019-10-03 02:29:18;"MERCBQA-";"MERC";"BQA-";"101"
"3517";"MERCMED-105";TRUE;3307,41486077546;100,698634997642;2023-10-12 01:51:49;"MERCMED-";"MERC";"MED-";"105"
"2197";"MERCBQA-103";TRUE;3258,80531710042;108,729284928119;2018-05-18 03:19:02;"MERCBQA-";"MERC";"BQA-";"103"
"1117";"MERCMED-101";TRUE;3307,41486077546;100,698634997642;2023-09-02 11:24:23;"MERCMED-";"MERC";"MED-";"101"
"1328";"GMC-CLO-102";TRUE;3781,64901404481;114,564624661378;2016-08-13 23:08:35;"GMC-CLO-";"GMC-";"CLO-";"102"
"211";"MERCBOG-100";TRUE;2951,8989400231;102,869391701929;2021-04-04 05:52:15;"MERCBOG-";"MERC";"BOG-";"100"
"2519";"GMC-CLO-104";TRUE;4061,32213436891;104,174391237608;2030-03-19 05:31:30;"GMC-CLO-";"GMC-";"CLO-";"104"
"1340";"GMC-CLO-102";TRUE;3227,15644285144;99,11463563976;2052-05-07 16:29:51;"GMC-CLO-";"GMC-";"CLO-";"102"
"620";"VOLVCLO-101";TRUE;3311,15502179908;98,2145791371737;2016-06-13 09:53:50;"VOLVCLO-";"VOLV";"CLO-";"101"
"2652";"GMC-BOG-104";TRUE;3668,5000670602;91,2227556628781;2056-03-01 05:41:35;"GMC-BOG-";"GMC-";"BOG-";"104"
"2130";"VOLVBQA-103";TRUE;3063,08001353481;94,9072280466005;2016-01-09 04:18:49;"VOLVBQA-";"VOLV";"BQA-";"103"
"3127";"GMC-CLO-105";TRUE;2300,97478826975;97,2531367388604;2028-07-19 23:15:10;"GMC-CLO-";"GMC-";"CLO-";"105"
"3286";"GMC-BOG-105";TRUE;2800,74239842305;111,733693479533;2025-05-29 17:11:58;"GMC-BOG-";"GMC-";"BOG-";"105"
"1725";"MERCMED-102";TRUE;3175,86565164881;102,417528115128;2021-08-04 15:25:55;"MERCMED-";"MERC";"MED-";"102"
"1503";"VOLVBQA-102";TRUE;3556,37883474677;87,2620945733379;2016-09-25 07:21:00;"VOLVBQA-";"VOLV";"BQA-";"102"
"3516";"MERCMED-105";TRUE;2750,26501998437;102,030524765256;2022-05-01 14:24:50;"MERCMED-";"MERC";"MED-";"105"
"2789";"MERCBQA-104";TRUE;2693,79618043234;100,63702577562;2018-02-24 08:27:35;"MERCBQA-";"MERC";"BQA-";"104"
"2885";"VOLVMED-104";TRUE;3487,42597184764;89,8017380627335;2017-11-27 12:27:11;"VOLVMED-";"VOLV";"MED-";"104"
"1833";"VOLVCLO-103";TRUE;2673,39240567008;86,6971866054527;2019-06-15 09:29:00;"VOLVCLO-";"VOLV";"CLO-";"103"
"2876";"VOLVMED-104";TRUE;2827,07784479381;89,7106091175006;2016-05-05 16:15:12;"VOLVMED-";"VOLV";"MED-";"104"
"1813";"VOLVCLO-103";TRUE;3047,01942053714;100,747960505768;2016-01-08 07:06:02;"VOLVCLO-";"VOLV";"CLO-";"103"
"1412";"MERCBOG-102";TRUE;3451,28804359749;114,243662319301;2023-07-30 19:02:06;"MERCBOG-";"MERC";"BOG-";"102"
"3157";"VOLVBOG-105";TRUE;3167,77603086998;91,5650485499193;2019-01-21 05:08:14;"VOLVBOG-";"VOLV";"BOG-";"105"
"1115";"MERCMED-101";TRUE;3639,84548099224;100,720255069706;2021-01-20 01:27:57;"MERCMED-";"MERC";"MED-";"101"
"2020";"MERCBOG-103";TRUE;3311,15502179908;98,2145791371737;2022-11-16 08:17:36;"MERCBOG-";"MERC";"BOG-";"103"
"3190";"VOLVBOG-105";TRUE;3227,15644285144;99,11463563976;2028-06-04 19:05:31;"VOLVBOG-";"VOLV";"BOG-";"105"
"1513";"VOLVBQA-102";TRUE;3047,01942053714;100,747960505768;2016-01-01 04:06:32;"VOLVBQA-";"VOLV";"BQA-";"102"
"1360";"VOLVBOG-102";TRUE;3389,61362998706;103,96636306455;2028-10-02 00:40:33;"VOLVBOG-";"VOLV";"BOG-";"102"
"3208";"MERCBOG-105";TRUE;3868,47248096296;112,453942383267;2027-02-09 14:44:17;"MERCBOG-";"MERC";"BOG-";"105"
"618";"VOLVCLO-101";TRUE;2885,86166586373;91,4322323153191;2021-05-25 23:35:56;"VOLVCLO-";"VOLV";"CLO-";"101"
"2387";"GMC-MED-103";TRUE;3387,93180061227;110,755934887103;2019-02-17 05:27:27;"GMC-MED-";"GMC-";"MED-";"103"
"3178";"VOLVBOG-105";TRUE;3781,64901404481;114,564624661378;2016-01-03 11:40:00;"VOLVBOG-";"VOLV";"BOG-";"105"
"2162";"MERCBQA-103";TRUE;3451,28804359749;114,243662319301;2018-10-19 15:21:13;"MERCBQA-";"MERC";"BQA-";"103"
"1688";"VOLVMED-102";TRUE;2295,24247892903;67,5768877926589;2028-10-07 07:28:24;"VOLVMED-";"VOLV";"MED-";"102"
"2213";"GMC-BQA-103";TRUE;3047,01942053714;100,747960505768;2016-03-17 20:10:01;"GMC-BQA-";"GMC-";"BQA-";"103"
"1527";"VOLVBQA-102";TRUE;2300,97478826975;97,2531367388604;2017-03-17 06:25:58;"VOLVBQA-";"VOLV";"BQA-";"102"
"3089";"MERCCLO-105";TRUE;2693,79618043234;100,63702577562;2021-02-02 18:04:45;"MERCCLO-";"MERC";"CLO-";"105"
"603";"VOLVCLO-101";TRUE;3556,37883474677;87,2620945733379;2017-04-10 02:45:39;"VOLVCLO-";"VOLV";"CLO-";"101"
"828";"MERCBOG-101";TRUE;3781,64901404481;114,564624661378;2020-01-19 22:54:54;"MERCBOG-";"MERC";"BOG-";"101"
"757";"VOLVBOG-101";TRUE;3167,77603086998;91,5650485499193;2019-02-27 13:13:07;"VOLVBOG-";"VOLV";"BOG-";"101"
